"","u.dispersal","bf0","bf1","bf2","LDD","mu.est","beta.est","alpha.est","dis.est","mu.inht","dis.inht","beta.inht","alpha.inht","scale.inht","shape.inht","mu.ss","beta.ss","size.ss","mu.sg","alpha.sg","dis.sg","size.sg","beta.sg","scale.sg","shape.sg","aht","bht","sigma","a.switch","b.switch","alpha.as","alpha.ag","dis.as","dis.ag","G.g","P.g","G.s","P.s","a.shape","a.sig","b.shape","b.sig"
"654",489.3543198,1.408920636,0.001378958,-0.125371677,0.0691677,-2.398,-0.8755,-0.03303,0.1219,4.88790063549041,2.33366,-0.324686,0.0402523,0.861564724896886,-0.0416540331213488,0.382729484,-0.041461987,0.143906735,4.29583011116878,-12.4401303740028,1.71595369133403,0.181125755326631,-0.128528187821761,22.1715080636769,0.18363589887253,-0.92486437,0.008448651,0.149859296,-35.40411946,15.48551833,-0.422650533,-0.123976061,1.073585122,1.676294222,7.321257777,4.860850702,-2.264504948,3.283580545,-11.30339187,0.07874136,10.13323386,0.886538204
"655",2579.604079,2.48128052,0.001322955,-0.123528392,0.40017559,-2.573,-0.9846,-0.0281,0.2513,4.86437273772084,1.03684,-0.56967,-0.0512898,0.849525368160698,-0.0379929515401304,-0.009987664,-0.051230301,0.164112118,3.83048079080874,-3.00233314061599,1.17018857344703,0.204438150854096,-0.149757792914175,21.6677147404906,0.158621498161208,-0.857982654,0.008305449,0.155402963,-56.36569754,24.35176328,-1.000081311,-0.153375017,0.688591572,1.597879332,13.81574352,4.898897981,-0.14124735,3.228800421,-2.841137142,0.073558235,0.636762692,0.913081153
"656",1432.714515,1.091464458,0.001314725,-0.123904212,0.290294811,-2.69,-1.036,-0.0269,0.1039,5.11917498182055,1.06829,-0.230113,-0.0211157,0.882153354986043,-0.0603945789571512,0.188414976,-0.060056468,0.152488967,7.24331343413588,-0.613657876736102,0.577091440461006,0.190157195990678,-0.172731879536909,22.4217383207266,0.168709360589448,-1.04644289,0.009153109,0.136876691,-33.36425691,14.94773658,-0.110244014,-0.207994137,0.804805143,1.672009861,12.75994283,4.962220938,2.101024433,3.257003784,-10.26044909,0.071587436,-18.44434611,0.91309601
"657",809.2793495,1.403616133,0.001355468,-0.124198453,0.070863071,-2.31,-0.5996,-0.03445,0.5727,4.9366690358671,0.657726,0.0180713,-0.0480094,0.873223583754886,0.0710329216303287,0.588631691,-0.046330301,0.118108709,6.05293003519864,-1.2489204124281,0.859420687821626,0.153265895997172,-0.0969593402036159,22.5661804828188,0.121985900067253,-0.94461257,0.008753829,0.131492187,-18.64414904,8.314368042,-0.110130543,-0.132453541,1.255490106,1.494528298,13.53424401,4.908491275,-0.955585811,3.28557142,-5.594711959,0.077634344,-4.881477864,0.883768027
"658",1435.236418,1.85886839,0.001340188,-0.124500789,0.360870191,-2.225,-0.9157,-0.01772,0.04738,4.97242999054397,1.48027,-0.43142,0.0435632,0.922977782370449,0.0528990589735846,0.116338254,-0.036012329,0.158875385,4.67502912383641,-0.781964648290837,0.701356151503642,0.152189376232631,-0.144626713884258,22.0813547094477,0.178907070030093,-0.721490796,0.007487477,0.139561221,-23.2586737,10.54518421,-0.826166486,-0.117702346,0.724591923,1.344697318,18.51512725,4.88612929,-3.325495788,3.186846862,-14.03958016,0.081358707,-2.272935662,0.880071909
"659",1437.400642,1.363153804,0.001317223,-0.124562601,0.290267007,-2.559,-1.105,-0.03387,0.4236,4.76489871086645,1.47025,-0.090935,-0.0906884,0.872575141591748,0.0394337043812688,0.534559546,-0.031008813,0.124355819,5.72402741524481,-3.90260236958029,1.31075077548169,0.180240039428001,-0.18216167261799,23.0528304667501,0.0815721725390776,-0.878353742,0.008359932,0.142849228,-23.89749766,10.12880562,-1.853896125,-0.210811126,0.774874012,1.705400234,15.75476005,4.98383625,3.054409601,3.265721067,-12.03397597,0.078697701,4.776226584,0.879049248
"660",1461.391347,2.081912976,0.001329269,-0.123375819,0.187812719,-2.803,-0.7189,-0.02407,0.2449,4.69164824637606,0.646717,-0.0210616,-0.0114593,0.907334990288829,0.0200859262354737,-0.156954682,-0.042334302,0.176342475,5.9533314096952,-8.43484625706156,1.71471279052394,0.184982691777933,-0.238158801724265,20.8789610450892,0.131196755468732,-0.921528445,0.008552556,0.13648013,-46.44421934,20.54739102,-1.062678007,-0.073953414,0.819743483,1.381448491,7.588984186,4.907345073,4.424199449,3.275474402,-4.14541121,0.07811595,2.758951065,0.881720045
"661",4286.921455,1.210889762,0.001332971,-0.12504289,0.316763254,-2.375,-0.5751,-0.02782,0.1813,4.99330795685949,0.796772,-0.566048,0.0103363,0.894081943475285,0.0279676702500945,0.304047697,-0.026180875,0.150027869,6.56392143103905,-1.7620324486941,0.829220356522111,0.205842116100634,-0.220825574264654,22.8750790508382,0.106213284021899,-0.924283069,0.008567959,0.162459798,-26.73281088,11.74023823,-0.366701705,-0.168686069,1.119897565,1.513043671,11.99284298,4.884199447,-3.606085546,3.241197322,-9.236880194,0.076561427,-6.142910814,0.898993286
"662",1595.644781,1.644309452,0.00132435,-0.124728746,0.243867487,-2.594,-0.8916,-0.02839,0.1955,5.03133730014737,0.803194,0.114822,-0.0151171,0.875574013270143,0.101998492566232,0.242197558,-0.044472935,0.149487946,6.21184350501289,-15.1168230507593,1.85875741628749,0.184925345905375,-0.128189743788988,21.742287103846,0.0583067434406188,-0.619938088,0.006877783,0.144355882,-45.91432217,19.88765397,-1.233712268,-0.108930148,0.564633301,1.334136759,7.184368114,4.939407087,0.358277353,3.265600727,-8.706153504,0.078980925,-1.414544275,0.893185479
"663",1494.758486,1.140242886,0.001342151,-0.124546276,0.258830093,-2.358,-0.7922,-0.03616,0.2779,4.92598828009868,1.15106,-0.216568,0.00449979,0.873104541679099,0.0779450092427674,0.152330289,-0.03378279,0.148712753,8.9820756639669,-8.46063667364646,1.40002161459667,0.169435636371287,-0.151579323080215,21.0041584012954,0.117056283166169,-0.922980458,0.008615447,0.140135131,-45.79902714,20.64766959,-0.891350037,-0.070851972,0.887210329,1.496108653,16.65807063,4.915293263,1.361704202,3.239161507,-21.36020773,0.075174146,9.828698907,0.907980367
"664",966.3087891,1.349391705,0.001334973,-0.124200436,0.303082182,-2.532,-0.6471,-0.02219,0.1926,4.94677159917986,0.92562,0.163127,-0.0113054,0.940611570144853,-0.100752806625945,0.535206867,-0.029457533,0.13309454,4.50547276064096,-3.36663178412867,1.31193502937229,0.189242586241508,-0.133428656480888,21.9331762371745,0.0861600463038284,-0.856356292,0.008309229,0.14589378,-32.03391026,14.08792326,-0.28980083,-0.105770143,1.061535027,1.161135626,13.10671365,4.920086297,-2.080461371,3.266604308,-12.78491494,0.073633023,5.573438224,0.912558164
"665",1359.976559,2.034587078,0.001352699,-0.12432759,0.494587843,-2.381,-0.9221,-0.03333,0.3163,4.99681052322089,1.29482,-0.144548,0.022155,0.900216655277746,0.0256683747458085,0.470371731,-0.016303882,0.143450881,5.71333204973167,-2.78692649211305,1.36450536981535,0.154946260732558,-0.162110508669084,22.3851463410317,0.136425796422484,-0.908853219,0.008499702,0.186329371,-21.97438982,10.18224491,-1.304505057,-0.265991108,0.643282599,1.781302984,16.75899845,4.907796873,-1.484484066,3.234192826,-6.326792157,0.078199021,5.852558566,0.889742312
"666",1165.024367,1.683191031,0.001353963,-0.124846603,0.254486935,-2.466,-0.6959,-0.02742,0.1537,4.80965549202296,1.24352,-0.0236931,0.0205381,0.879944431655797,0.0220736122238182,0.210829321,-0.025148864,0.144302741,7.26875593135271,-2.68914701189304,1.12621435246083,0.155454743158831,-0.0742249849729191,21.797102181079,0.0398479509970614,-0.702824148,0.007389825,0.157491087,-55.65448807,24.22712766,-0.457384274,-0.179826107,1.045614967,1.464686611,13.46633205,4.867051611,0.034354117,3.230480286,-7.862633575,0.075807808,-7.706714908,0.894286235
"667",3841.421356,1.266582991,0.00133791,-0.124541278,0.444092685,-2.318,-0.994,-0.05719,0.6067,4.93335237083623,1.10825,0.0496824,-0.0281197,0.931106157727884,0.0751088742367389,0.67197428,-0.047444286,0.117033835,5.65484692550663,-1.59885308650612,1.0471393692007,0.14598316381166,-0.116695774128607,23.2376985859645,0.175762417335139,-0.822794833,0.007954465,0.148751852,-42.20815224,18.85238526,-1.406588324,-0.225369227,0.724260596,1.666707621,8.721597286,4.911840365,1.44172542,3.284740675,-7.167758304,0.081908408,-15.12017059,0.873145609
"668",1317.59281,1.879931537,0.001388096,-0.124908045,0.325870044,-2.433,-0.5233,-0.0321,0.3029,4.93125465268726,1.46773,-0.0787894,0.00518211,0.911165145353195,0.0583054081647282,0.25091967,-0.046738302,0.135519087,6.05893944395095,-3.58107179138583,1.1931772339295,0.203778789628848,-0.157530397230899,21.941326016211,0.152461984404059,-0.958161954,0.008667182,0.138889188,-51.55933425,22.16598814,-1.214180983,-0.16274641,0.839741858,1.557346746,13.4480689,4.95525678,-0.489265094,3.232553865,-8.371296661,0.076432322,-8.826209081,0.897335681
"669",1585.980652,1.100831945,0.001349764,-0.124835196,0.278100135,-2.31,-0.9184,-0.02785,0.07636,4.91969038112185,1.43853,-0.177004,-0.0364127,0.882597379474789,-0.0250017067555997,0.790652121,-0.041244576,0.110325269,4.66699878600362,-2.9710370156445,1.21739145434167,0.188481739593386,-0.137294337538666,21.9213434363939,0.150955552781593,-0.897902077,0.008233736,0.159408655,-32.33455764,14.24116407,-1.257530077,-0.114952808,0.577312326,1.730938971,12.98149876,4.924980939,-0.435708404,3.339690905,-11.63549946,0.080578649,0.452126801,0.881818048
"670",2023.406172,1.116434619,0.001311693,-0.125037457,0.349353671,-2.474,-0.8854,-0.02548,0.222,5.1247044495727,0.885194,0.130522,-0.0205741,0.860693673379068,-0.0464231654411765,0.785689331,-0.048842409,0.100318853,2.56380524073235,-1.45220226592563,0.941533489359945,0.203664088274313,-0.157585063689783,21.7432871239522,0.133028739039631,-0.689260293,0.007277512,0.188885733,-31.1443986,12.87274021,-1.220904042,-0.096972676,0.97068563,1.603506671,23.72876872,4.900138282,-0.238782047,3.293949817,-13.09360299,0.073539638,-14.1224399,0.911649617
"671",2073.725507,1.801071097,0.001329868,-0.124219378,0.375001197,-2.328,-0.9867,-0.01972,0.05187,4.74641550644073,1.35735,-0.385114,-0.0110799,0.860300538354795,-0.0033815435099147,0.015524147,-0.018371136,0.155049866,4.37151020837273,-3.15943472330486,1.16748647282129,0.205543644083849,-0.235819117792485,21.8846979503382,0.169058349143717,-0.989890702,0.008860972,0.168458545,-20.95519179,9.002335413,-0.627591699,-0.174628828,0.890411404,1.683965502,16.20067423,4.90847021,4.799167557,3.301553661,-10.69336651,0.084010091,4.564217103,0.868827578
"672",920.9356046,2.550537315,0.001336784,-0.125172073,0.13368787,-2.364,-1.043,-0.03952,0.2451,4.94751363545787,0.755562,0.0462298,8.73e-05,0.932485996832979,0.0221443211973504,0.972643496,-0.039939751,0.109105758,5.87204932210368,-4.19915356601735,1.36373617107212,0.162462232128207,-0.152601095277225,21.8387058781737,0.132564469434786,-0.750555657,0.007543523,0.142767969,-54.37201764,22.94773239,-1.196051113,-0.090144779,0.598180235,1.452117933,16.30280618,4.892132627,-0.690944945,3.238002499,-8.341996748,0.077479442,3.809253211,0.885219751
"673",3680.39591,1.138116398,0.001345731,-0.124914102,0.448493561,-2.155,-1.006,-0.0283,0.2092,5.06584132064326,1.1937,-0.108633,-0.000425898,0.843272863381591,-0.0464170292308969,0.337860392,-0.03237723,0.153991605,4.55407802280421,-9.05933966051406,1.70662603664755,0.15274767126704,-0.126645876513728,22.124692594069,0.103033364340775,-0.880700864,0.008167081,0.14799724,-59.74435454,26.23365236,-0.236416829,-0.04777269,1.177116445,1.592253744,13.7729036,4.859305003,2.481338343,3.217793886,-12.13036689,0.070974224,-8.701218517,0.9188602
"674",2320.860814,1.016532508,0.001342705,-0.124831393,0.307586296,-2.731,-0.6971,-0.02674,0.2681,4.99584872964194,1.56948,-0.205676,-0.0283019,0.897694553370146,-0.0585918817138755,0.016943557,-0.04820637,0.156851659,4.60511919313062,-0.821278051526384,0.656275241437254,0.203403576829392,-0.142764537550968,22.4995883009395,0.160421083257254,-0.795837991,0.008091084,0.156510256,-32.53024117,14.33465722,-0.958658912,-0.20857877,0.65295972,2.060818592,13.00015203,4.936438515,-0.312226753,3.265511489,-4.880992498,0.072149539,16.32787726,0.9099515
"675",1454.146539,1.579692646,0.001345999,-0.124514416,0.207774049,-2.341,-0.9216,-0.02622,0.2291,4.89206421468161,1.3453,-0.154067,-0.0542838,0.872282125360531,-0.0465226616516159,0.712026347,-0.031969764,0.128226291,6.32185024403874,-2.5244541274402,1.0002374986574,0.180847352885097,-0.149683765248125,21.9093048919088,0.111965968569869,-0.633690716,0.00701007,0.15082561,-78.78031118,34.18067705,-0.779972073,-0.237929108,0.745030653,1.842719286,10.5761961,4.859174881,-1.607530764,3.309873775,-20.76468006,0.075731138,-4.325190254,0.898925993
"676",1538.019099,1.111999138,0.001344376,-0.125533975,0.278941188,-2.511,-0.7529,-0.03825,0.3894,4.9446498541338,1.02117,0.0796042,-0.0204902,0.920604248530838,0.016520452062733,1.135981065,-0.046322394,0.095741026,4.69370047387025,-1.35788611698408,1.02884984846901,0.176194342769928,-0.095534611501641,20.1674888081277,0.0632951319643485,-0.97368085,0.008848762,0.147689542,-56.42548841,25.03568086,-1.506524933,-0.148928141,0.903634966,1.931257104,-5.878196566,4.897196166,-1.792095515,3.169382841,-10.21519251,0.079201627,-11.23362866,0.883984341
"677",1368.698277,1.530657479,0.001339342,-0.125236654,0.208098897,-2.379,-1.008,-0.03685,0.3181,4.9855067300011,0.523555,0.091565,-0.0229544,0.868335767013723,0.0521919544629337,0.069101859,-0.027568641,0.159718359,6.73685700006233,-7.99686503613115,1.53564523404218,0.173270556240297,-0.144318367008278,21.5062952259185,0.169582341800256,-0.902398033,0.008376524,0.171906137,-29.63806639,12.6795783,-0.793580745,-0.020895238,0.56910671,1.030470025,11.82886937,4.922284721,-0.453915563,3.216703119,-6.604748279,0.078010311,11.33773053,0.886025224
"678",1059.267191,2.664288848,0.001364249,-0.125294023,0.308078142,-2.634,-0.7563,-0.02785,0.205,4.83668736931331,1.24768,-0.147268,-0.0113885,0.821479766543631,0.0855017393674672,0.20072405,-0.018979102,0.160356927,6.08626361735361,-6.41465268233599,1.30994870682318,0.162065488934293,-0.147352854189007,21.4732289712065,0.21447095359116,-0.869295912,0.008363997,0.153571136,-44.66811289,19.27333562,-1.218959217,-0.334948014,0.793976947,1.791153497,8.808230085,4.909034255,-0.026760353,3.254517763,-9.709616543,0.078231749,15.05226835,0.889660701
"679",1215.199122,1.33685097,0.001330209,-0.123736897,0.266879901,-2.573,-1.416,-0.03291,0.3253,4.94924288186097,1.44778,-0.00374473,0.00150923,0.870921770442603,0.0490161171094739,0.499323175,-0.037993562,0.127127663,3.90455080007006,-1.6362480318628,0.883846051669082,0.196689897082027,-0.164624280164005,21.2836981449169,0.183279711154102,-0.888219206,0.008334639,0.166184252,-60.25377254,25.28366649,-1.049016383,-0.130855832,0.763823179,1.936992437,15.97713816,4.950136587,1.565807919,3.269118178,-10.68376564,0.077681644,-2.441538603,0.888669169
"680",4789.776509,1.194946292,0.001341668,-0.124352419,0.357529142,-2.276,-0.8826,-0.02914,0.2119,4.87557554505643,1.25937,-0.503157,-0.0617276,0.840645283720701,-0.0393365328016197,0.592233897,-0.02372729,0.107974728,2.81278710127154,-8.20220932644653,1.36538211322816,0.177809468581387,-0.136434514358921,22.9513624413534,0.215012207825725,-0.810294852,0.007878104,0.147669959,-27.97025207,12.91481167,-0.605483349,-0.176392419,0.417729755,1.855139326,11.71198401,4.937996282,-0.709378063,3.282476536,-16.64163457,0.081428216,3.193588734,0.870097101
"681",2158.759924,1.976020928,0.001346439,-0.12498796,0.257186725,-2.769,-0.8351,-0.0275,0.2086,4.96269055503261,1.0022,-0.458982,-0.0179716,0.908698951426653,-0.029501857556633,0.043166031,-0.022082857,0.144096774,3.21010625553561,-1.00765391907059,0.715612355579059,0.193093581063412,-0.195876848202552,21.9029178969734,0.226189452679033,-1.138167514,0.009411421,0.173698571,-49.4720834,21.12130159,-0.814958759,-0.104568944,0.880193919,1.562497506,10.94682572,4.916616209,-0.971444152,3.219464985,-18.32590655,0.08160277,-4.70067259,0.883527789
"682",1679.267073,1.563848514,0.001323461,-0.124567174,0.297044127,-2.66,-0.9141,-0.02576,0.1414,4.90251166750449,1.03284,-0.0509122,-0.0152603,0.94263351467935,0.0525800746550955,0.256644354,-0.0490254,0.15019006,2.62960363520086,-9.52017316349879,1.73337954921681,0.207677101867005,-0.171048830722903,21.8755983113068,0.172118479402579,-0.874341054,0.008226238,0.160681633,-43.96216509,19.6534455,-1.092763565,-0.174580074,0.828251179,1.484232177,11.67270954,4.886203841,7.601084522,3.236083669,-12.06090398,0.08011048,0.471132331,0.883952085
"683",1348.206314,1.03271145,0.001338166,-0.124363775,0.333219009,-2.451,-1.006,-0.04543,0.4192,5.05026849828076,1.05194,0.202284,-0.047128,0.859018412515603,0.0082555209543275,0.379323559,-0.00236325,0.130295098,5.70194830274987,-3.02108981452345,1.11648105181624,0.174141497632804,-0.197821843164495,21.4128529605772,0.194655201434251,-0.796020131,0.007894459,0.140150841,-33.2198908,14.68055453,-1.322671701,-0.115937915,0.79090114,1.290085404,15.15287508,4.954513274,-1.826672927,3.227697667,-9.193752357,0.078557559,10.75632127,0.893767619
"684",1909.232592,2.001865216,0.001326567,-0.123444959,0.272650772,-2.66,-0.6345,-0.04407,0.6693,4.90679602324405,0.986857,-0.125356,-0.0247988,0.89427182058914,-0.0432218281212438,0.445402405,-0.035912742,0.147335336,7.76165056155514,-1.88846230941427,0.949782604382433,0.14428303208694,-0.119699272267266,21.5385672219272,0.116387812496587,-0.882908465,0.008449024,0.135614061,-17.95109127,7.947160005,-0.278388313,-0.042548746,1.055670444,2.106241582,17.28672372,4.892748831,-2.302450337,3.259296598,-3.886367959,0.072713646,-2.386192407,0.907461424
"685",1362.911004,2.017503488,0.001345665,-0.125632524,0.217534112,-2.509,-0.5772,-0.02709,0.1856,4.83462795677322,1.15153,-0.0741834,0.0195201,0.929671549726002,0.00109059610964682,-0.042756494,-0.026735632,0.177902671,3.33122890737606,-3.44655371219289,1.31353408418907,0.18071093372727,-0.152241452129498,23.17961822399,0.159239375192943,-0.76906809,0.007798683,0.14087328,-41.73984362,18.27146392,-0.613256496,-0.119826529,0.947316684,1.981155186,20.07193494,4.937254592,2.158136286,3.283425723,-8.207102273,0.077667041,-6.897228376,0.890730445
"686",2454.614067,1.13195343,0.001351207,-0.125274979,0.238762272,-2.365,-0.809,-0.03475,0.5248,4.7304538124622,1.97388,-0.0466849,-0.0454135,0.900962519295503,0.0768022500244035,0.395941528,-0.025264083,0.149082792,5.61290349077616,-6.28349613915549,1.52326831338342,0.186745032778234,-0.165720130404094,20.4160574245584,0.0738511567580172,-0.753316959,0.00754534,0.152716166,-56.61007151,24.31714525,-1.363343926,-0.187361746,0.690368336,1.417102804,13.38535753,4.897982893,0.03283852,3.3155338,-9.656174441,0.084555622,5.555753055,0.854292707
"687",2099.828327,1.181197712,0.001310042,-0.12404588,0.256337812,-2.401,-0.9122,-0.0278,0.297,4.88448483548814,0.810477,-0.29839,-0.0561281,0.880465465146505,-0.0419747276542129,-0.121884694,-0.036441849,0.185104179,6.24344270268668,-1.429986963324,0.970558204437039,0.14724865937239,-0.0872690579757923,23.1936428361189,0.087020211646249,-0.804456376,0.007881745,0.151984686,-56.37866868,24.9067352,-1.53827874,-0.082062593,0.784604114,1.375716329,18.05045981,4.913715101,-0.990977548,3.298854503,-13.82826485,0.073926239,1.822663536,0.899946831
"688",1751.633076,1.21351703,0.00130606,-0.123863683,0.324666643,-2.196,-1.011,-0.04206,0.3508,4.92791790076665,0.481373,0.0421499,0.00584898,0.884763616080124,-0.0205112187164726,1.119251801,-0.05499469,0.126651466,5.59213169918645,-3.31581985977376,1.19870598523152,0.189916219675218,-0.161274295792077,23.1006085219067,0.196164689558575,-0.918461329,0.008714386,0.129450596,-66.08808086,28.20884088,-1.496213476,-0.346745489,0.802805924,1.956607604,14.26957548,4.893565755,0.936416763,3.350761437,-19.99380767,0.068993819,-7.970138389,0.920231534
"689",3894.51322,1.269762453,0.00133691,-0.125411556,0.354857227,-2.571,-1.045,-0.02705,0.1448,4.8978897023691,0.815381,0.0356024,-0.0249601,0.880993823610952,-0.0264891313959472,0.887315432,-0.019189035,0.130441297,4.95569705587119,-0.82866281148636,0.68792074993665,0.143411975448661,-0.148357049111913,22.8900188348383,0.195689600375262,-0.8434808,0.00822516,0.161459996,-22.06549036,9.939247966,-1.421286259,-0.118074854,0.714834404,1.568625084,18.90477007,4.901017358,-5.491194194,3.216719982,-7.792269739,0.075914839,11.78054314,0.890695954
"690",2065.031718,1.00457347,0.001321139,-0.123915813,0.340945815,-2.648,-0.952,-0.0217,0.001661,4.83415363659652,1.30707,-0.358512,0.0020148,0.92594740528043,-0.139387855624911,0.277438768,-0.051424645,0.138784286,3.8860764013415,-6.16346345714792,1.46078199139019,0.166476258477384,-0.095357923208022,23.316417667111,0.275600916518582,-0.701023369,0.007430348,0.162118356,-25.20876426,11.38460045,-1.522611863,-0.073798983,0.755561311,1.297319573,-12.54982869,4.914389009,-4.527769083,3.25326903,-11.35845879,0.078285079,12.44528209,0.894760206
"691",2229.292615,2.167795307,0.001347254,-0.124435128,0.411894004,-2.709,-1.162,-0.03014,0.2554,5.04021784267266,1.55847,-0.303606,-0.00568774,0.921130083145574,-0.00863909072467851,-0.121023393,-0.032427606,0.183399632,6.6245467959695,-2.23001077899323,1.03766334969425,0.167230614440163,-0.145649613782698,22.7602370502941,0.122648257955564,-0.812847897,0.008085815,0.14583658,-37.97462228,16.59704042,-0.534718723,-0.144762596,0.897477369,1.460800538,13.4177129,5.014838759,2.550321722,3.228146984,-21.75220982,0.077512594,-3.318600494,0.887881078
"692",1059.673554,1.436823919,0.00138041,-0.125058951,0.17148636,-2.589,-0.4831,-0.0192,0.03099,4.64209367285882,1.1062,0.0108721,0.0292839,0.876410354008356,0.0376216114279885,0.008516843,-0.027983384,0.144665477,2.26968120291653,-2.06024842699175,1.06514291483991,0.166065565171015,-0.121805509473194,22.4066994708412,0.121371510112845,-0.747474763,0.007851151,0.132384153,-31.29000127,13.89084755,-0.656968489,-0.12720715,0.780491985,1.767319428,12.93794351,4.849668632,-1.393508718,3.232440056,-3.648828885,0.07717811,2.962548974,0.890804504
"693",2304.73848,1.118966562,0.001316445,-0.124930916,0.36304979,-2.538,-0.9939,-0.03425,0.3394,4.9961952734438,1.13886,-0.228222,-0.165109,0.857202558744921,0.0649840228270415,0.278480419,-0.041178093,0.156162741,4.07827299052428,-4.4562164349128,1.28311648354963,0.194113148870879,-0.155263011768743,22.007394302722,0.23783672546879,-0.87541764,0.008263636,0.174072914,-59.0820906,25.9893096,-0.413447059,-0.09312966,0.924159912,1.709179041,11.81315733,4.892386876,-1.721681851,3.321858921,-15.17940422,0.070044114,-17.22090574,0.917023667
"694",2539.335618,3.010039597,0.001333406,-0.123906214,0.396989083,-2.771,-0.387,-0.01974,0.004774,4.90361127837619,0.602907,0.117103,-0.0251177,0.944960433373161,0.00198556560036082,0.575853746,-0.05168637,0.122202782,8.00147232766701,-1.84791451559747,1.01163702315828,0.14072041145133,-0.193572643307752,22.4416666239019,0.0787474076293183,-0.834323744,0.008248492,0.137926225,-52.54596645,23.17452148,-1.320992679,-0.195598284,0.741157937,1.435340064,12.79790919,4.953410285,-2.107299922,3.283872802,-15.5811563,0.079385117,-18.40636006,0.890873417
"695",3202.893801,2.198706001,0.001361233,-0.124670347,0.319050074,-2.674,-0.7545,-0.03707,0.6151,4.8862350771496,1.10389,-0.0777362,-0.0333292,0.89330014219707,-0.0168551299833295,0.311290096,-0.055202966,0.148705617,5.66652894881908,-10.45270450918,1.67551613084497,0.163779591923494,-0.161015453643114,21.583698657709,0.0790051870807255,-1.052218289,0.0092165,0.134834089,-49.65215215,21.541801,-0.956994107,-0.094405127,1.052622195,1.694304082,16.32199415,4.988696509,8.238268518,3.24327407,-2.779041047,0.087225902,4.134751203,0.862831884
"696",1695.664274,1.444703379,0.00132286,-0.124589691,0.431752779,-2.67,-1.15,-0.02433,0.1267,4.89085610472711,1.50302,-0.137832,0.0724328,0.835646499172214,-0.0266354437682159,0.648911313,-0.051653098,0.114154782,4.63327112866801,-6.96054102845968,1.53290611062912,0.158754389208126,-0.116952459414848,22.1258385222441,0.151213319507491,-0.884698932,0.008370022,0.147351622,-25.57165141,12.05488001,-1.086221581,-0.247116799,0.647055858,1.467950616,12.32853387,4.994571914,1.692969765,3.328673081,-10.44731185,0.082547475,-19.31925618,0.861547959
"697",1854.220846,1.547506417,0.001351699,-0.125616941,0.416170439,-2.434,-1.352,-0.02655,0.1427,4.95312814201383,1.1431,-0.0185567,-0.0464718,0.885118116431868,-0.031277189514214,0.549826616,-0.050593431,0.104751466,3.32736205956095,-2.05207119898114,0.972749093367385,0.203270107571386,-0.17275797536946,22.3107361066483,0.2484521947665,-0.802585215,0.007824242,0.167642048,-17.16466614,7.863377565,-0.489328068,-0.123050009,0.916805334,1.407308353,12.80336976,4.927213385,1.879214078,3.212469085,-21.72720045,0.08107675,-0.21355732,0.869532698
"698",1602.158637,1.416365188,0.001374394,-0.125449385,0.286484739,-2.743,-0.5006,-0.03473,0.4425,4.74818052696694,1.04052,0.448516,-0.0569767,0.866855239372853,-0.00937045557116259,0.360555999,-0.01929711,0.142549581,1.42015545187609,-3.86012917724723,1.3344788557742,0.192285777735667,-0.223646372456365,21.4268727977832,0.146981986772232,-0.953577401,0.008711461,0.142236174,-51.52909363,21.91771042,-1.05496241,-0.134559984,0.768689505,1.247326951,13.39291198,4.956003384,-0.305676676,3.240136558,-5.035239981,0.083802401,-7.936221266,0.872689041
"699",2215.149721,1.812113779,0.001377532,-0.125007361,0.467140115,-2.564,-0.7135,-0.02796,0.2575,4.74521655573678,1.02128,0.261878,-0.0199802,0.926557970061752,0.0477675648431207,0.466199177,-0.046635886,0.131067366,6.56341992206162,-1.7687891436021,0.839492288934078,0.152308647851086,-0.130712472182413,22.942624490696,0.22774359779634,-0.890602387,0.008414,0.158929457,-28.29911531,12.25305058,-1.616981993,-0.139078006,0.658779424,1.601240373,9.325101502,4.930754141,-4.944101048,3.193366602,-6.403971202,0.070044088,14.25195144,0.928216693
"700",3455.569541,1.547891177,0.001343775,-0.124168924,0.376522383,-2.151,-0.8586,-0.03936,0.3538,4.90132415833458,1.34213,-0.22328,0.0109723,0.937312410638913,-0.0514553473161889,0.539448452,-0.032643712,0.123326395,5.6362467933138,-2.55324912134961,1.18843328888981,0.167643935842382,-0.133336555930222,23.7794777408763,0.188816362444403,-0.848893387,0.008168157,0.162682799,-53.34933146,22.95196478,-0.715391617,-0.109919443,0.436984928,1.921531905,12.65432808,4.898332232,-3.4303658,3.239867124,-3.274903803,0.074785915,-1.134866571,0.891115627
"701",1665.984645,2.937657984,0.001336295,-0.123871401,0.421126402,-2.491,-0.7926,-0.01913,0.1468,5.01767919728506,1.22346,-0.42924,0.00703597,0.869430195479352,0.0312008485822808,0.277473665,-0.023738008,0.157018156,5.50460468663881,-4.34107902793468,1.37543742578465,0.14677466303293,-0.109908374341196,21.0053124191918,0.153954068544713,-0.801844781,0.007925602,0.159295595,-29.51424587,12.85006139,-0.973856215,-0.109324467,0.888001776,1.578454765,11.8764293,4.877179305,3.140957794,3.250456909,-14.18083116,0.073478939,16.86704476,0.915663073
